# GeneticAlgorithmParams = {Generations: 10, PopulationSize: 10, TournamentSize: 2, SimulationsPerFitness: 10, MutationRate: 0.100000, MutationProb: 0.100000, CrossOverRate: 0.800000, ReverseElitismRate: 0.100000, CrossoverBlxAlpha: 0.500000, Selection: tournament, ParentSelection: standard, Crossover: mean, MutationType: creep}
# LatticeParams = {Height: 64, Width: 64, Humidity: 0.500000
Iterations: 50, WindDirection: N
InitialState: 5, FireSpots: [{32 32}]}
Best Fitness,Average Fitness,Worst Fitness,Standard Deviation,Best Parameters
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
0.060987,0.006099,0.000000,0.000335,0.7408632143843882; 0.2961835612119562; 0.8884873087134006; 0.2681625509265625; 0.19270567771313107; 0.8149508465139498; 0.2275916302617902
